0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1360,2015,224,189,598,353,359,666,113,352,304,187,930,935,117,193,162,81,373,418,104,190,55,9.0,11.0,4.0,2.0
1360,2016,192,188,623,396,455,682,114,305,269,179,1125,1124,99,128,149,83,322,351,73,170,37,10.0,7.0,6.0,2.0
1360,2017,215,247,589,368,464,744,52,324,240,145,728,717,102,113,137,78,361,401,92,147,27,2.0,5.0,,2.0
1360,2018,233,251,632,389,449,757,115,264,213,161,1075,1070,102,157,156,86,402,446,97,145,32,5.0,3.0,2.0,4.0
1360,2019,271,261,637,432,493,891,103,370,261,273,792,785,120,190,157,72,480,463,111,154,46,5.0,1.0,2.0,1.0
1361,2010,282,169,533,430,363,757,150,417,418,256,814,815,111,232,232,132,420,438,107,125,87,14.0,6.0,6.0,4.0
1361,2011,288,207,519,379,399,871,163,590,446,302,758,766,143,213,169,87,461,438,86,101,92,28.0,5.0,6.0,8.0
1361,2012,279,181,517,403,353,830,74,487,333,284,754,766,124,171,161,91,391,450,119,131,50,10.0,8.0,3.0,3.0
1361,2013,243,191,476,386,393,825,140,463,349,263,768,768,137,212,163,131,390,440,106,151,64,18.0,11.0,5.0,11.0
1361,2014,290,164,570,330,316,820,167,513,436,248,1011,1014,138,245,242,148,311,569,89,227,71,20.0,18.0,7.0,1.0
1361,2015,262,182,497,399,386,801,172,507,431,244,1077,1082,140,231,217,142,361,424,105,169,59,27.0,10.0,11.0,4.0
1361,2016,295,213,623,443,441,968,197,512,429,224,1079,1076,152,197,231,169,385,580,90,190,87,15.0,8.0,9.0,4.0
1361,2017,260,229,557,373,495,815,156,371,345,193,882,881,123,219,170,129,342,449,96,190,55,13.0,4.0,9.0,4.0
1361,2018,278,228,545,374,442,838,100,384,352,254,796,797,117,188,167,106,460,476,58,181,76,17.0,8.0,11.0,8.0
1361,2019,218,247,627,414,447,847,111,442,328,276,916,914,102,194,184,108,459,473,73,160,54,14.0,2.0,7.0,1.0
1362,2010,247,145,479,378,270,635,47,322,264,170,1081,1077,96,132,172,99,300,428,89,183,21,12.0,5.0,,7.0
1362,2011,383,207,604,436,409,839,69,250,326,127,1327,1327,132,163,182,94,383,445,118,292,8,23.0,15.0,1.0,10.0
1362,2012,409,220,568,405,391,694,55,211,302,153,1372,1374,120,256,170,83,428,473,107,301,20,27.0,24.0,1.0,6.0
1362,2013,228,238,509,349,355,687,60,332,228,195,890,893,111,155,152,76,355,359,100,161,30,8.0,3.0,3.0,3.0
1362,2014,340,205,596,358,364,756,77,276,346,172,1269,1255,128,157,231,112,448,477,100,233,43,38.0,16.0,7.0,10.0
1362,2015,320,195,627,367,383,745,76,249,321,163,1305,1309,129,180,212,118,426,434,81,275,41,31.0,11.0,3.0,10.0
1362,2016,365,223,607,369,413,760,81,299,368,131,1201,1199,111,154,191,115,356,466,79,265,33,18.0,15.0,1.0,4.0
1362,2017,359,287,629,406,540,845,87,228,298,131,1243,1240,99,216,161,90,416,322,71,250,42,12.0,11.0,2.0,3.0
1362,2018,335,263,626,380,524,773,104,252,326,128,1041,1039,98,176,141,80,419,367,93,283,44,9.0,9.0,1.0,1.0
1362,2019,355,246,535,310,448,779,100,232,306,118,1023,1019,86,183,189,82,419,362,70,251,93,19.0,11.0,8.0,
1363,2010,288,196,500,371,297,689,75,376,338,227,703,704,114,139,151,99,397,469,132,234,49,7.0,10.0,1.0,1.0
1363,2011,234,195,613,357,334,795,79,591,390,307,871,878,115,172,161,115,384,546,128,216,28,17.0,9.0,5.0,5.0
1363,2012,245,221,526,333,455,671,36,355,328,181,753,754,125,145,129,96,386,421,127,252,18,9.0,2.0,1.0,6.0
1363,2013,223,137,497,386,337,649,87,357,365,160,760,761,102,167,178,112,293,389,105,306,58,13.0,8.0,7.0,7.0
1363,2014,224,245,599,388,501,714,78,227,295,83,940,940,99,122,128,85,316,373,112,252,23,5.0,4.0,6.0,5.0
1363,2015,165,186,512,386,447,590,69,301,245,132,723,731,101,136,128,76,263,279,101,195,15,5.0,2.0,3.0,4.0
1363,2016,249,189,631,379,445,702,106,294,279,153,1007,1013,99,156,188,113,380,396,88,190,48,7.0,5.0,1.0,6.0
1363,2017,285,175,547,367,343,667,123,304,248,183,1223,1223,96,168,151,106,367,408,91,263,48,6.0,,5.0,5.0
1363,2018,268,169,552,475,298,756,65,361,264,202,662,661,94,125,145,90,355,366,53,217,25,7.0,3.0,2.0,4.0
1363,2019,271,201,519,471,409,776,49,389,308,199,817,816,38,125,207,101,403,386,68,218,12,,,3.0,4.0
1364,2010,249,198,537,443,329,691,89,327,261,147,1090,1094,116,190,192,90,393,455,103,155,45,6.0,4.0,8.0,1.0
1364,2011,261,207,584,429,358,713,123,321,260,157,936,935,101,214,126,61,412,436,93,153,48,15.0,13.0,2.0,2.0
1364,2012,235,214,512,346,347,741,145,397,357,254,783,783,94,157,143,69,431,390,86,152,38,10.0,1.0,,6.0
1364,2013,233,224,533,420,431,677,123,302,304,153,927,929,109,158,123,61,417,324,100,165,27,7.0,4.0,3.0,1.0
1364,2014,234,193,525,316,306,699,132,294,270,208,820,827,36,137,154,75,435,435,131,168,35,6.0,7.0,3.0,2.0
1364,2015,231,210,592,334,357,726,109,418,322,246,867,871,71,154,129,65,461,402,153,183,40,16.0,7.0,3.0,1.0
1364,2016,299,242,639,404,433,857,92,407,331,210,941,936,44,185,133,63,474,364,120,201,51,19.0,7.0,6.0,1.0
1364,2017,227,146,489,329,366,641,57,411,335,194,794,796,29,144,138,72,321,290,124,207,13,15.0,7.0,2.0,1.0
1364,2018,278,243,506,304,390,773,106,351,298,243,1240,1238,37,143,151,75,443,394,92,196,42,4.0,9.0,,3.0
1364,2019,284,190,531,334,356,754,85,349,337,198,1486,1486,16,140,185,88,377,473,142,212,60,13.0,2.0,5.0,1.0
1365,2010,319,141,597,459,323,651,106,303,345,147,1004,1011,83,214,174,103,291,454,143,300,24,22.0,4.0,2.0,4.0
1365,2011,332,239,719,478,460,805,109,324,448,179,1245,1248,149,242,215,110,434,665,122,303,34,39.0,18.0,3.0,4.0
1365,2012,167,209,571,303,366,578,89,382,302,206,962,963,105,124,134,69,338,389,107,175,40,12.0,6.0,4.0,4.0
1365,2013,285,281,714,452,504,819,162,390,413,253,1182,1181,124,275,177,103,514,561,115,243,67,15.0,9.0,6.0,2.0
1365,2014,282,227,631,317,396,662,126,333,318,185,1000,1007,115,179,146,71,364,470,114,264,20,17.0,9.0,3.0,4.0
1365,2015,256,207,569,316,396,609,55,272,278,172,1024,1023,105,168,115,59,344,363,109,247,10,10.0,8.0,,1.0
1365,2016,266,227,604,345,426,738,83,331,256,172,938,945,76,130,135,91,368,405,65,225,18,6.0,2.0,,1.0
1365,2017,227,303,578,323,486,732,60,260,180,176,610,609,96,164,95,48,442,302,94,196,16,6.0,1.0,2.0,3.0
1365,2018,282,216,492,324,423,594,66,243,232,123,591,589,102,159,117,65,364,337,78,239,25,5.0,2.0,4.0,
1365,2019,308,232,581,418,409,750,102,210,234,123,895,895,144,144,156,68,396,385,91,261,36,9.0,7.0,1.0,
1366,2010,191,93,414,350,222,448,52,273,234,152,700,712,76,147,105,58,240,215,99,143,18,2.0,1.0,4.0,4.0
1366,2011,172,141,494,369,322,538,80,319,247,141,885,891,68,167,127,63,240,295,94,142,24,6.0,,5.0,6.0
1366,2012,298,176,592,462,362,684,99,299,425,141,1709,1720,109,201,213,113,377,379,98,301,58,11.0,5.0,8.0,8.0
1366,2013,305,122,596,556,298,706,128,344,367,170,1753,1754,92,287,191,91,318,339,132,277,42,12.0,4.0,12.0,8.0
1366,2014,275,143,626,468,321,672,144,279,327,145,1404,1411,92,201,174,85,299,389,118,278,68,7.0,6.0,10.0,9.0
1366,2015,359,97,568,472,288,567,69,258,306,109,1361,1354,97,253,178,93,267,291,121,325,40,9.0,7.0,11.0,5.0
1366,2016,293,187,593,443,414,666,75,243,272,115,1350,1349,106,177,182,91,300,415,68,286,12,2.0,1.0,3.0,2.0
1366,2017,262,287,441,333,591,602,60,112,269,56,1047,1021,59,166,153,85,365,304,51,202,18,3.0,2.0,7.0,1.0
1366,2018,354,365,574,422,844,736,81,148,378,91,1613,1610,99,273,160,99,465,445,86,314,47,9.0,1.0,8.0,8.0
1366,2019,333,337,551,465,814,765,94,138,363,73,1243,1242,80,230,167,80,439,336,90,240,36,12.0,2.0,13.0,2.0
1367,2010,194,167,554,493,328,698,143,459,340,234,1070,1071,111,207,173,73,377,365,123,144,38,6.0,1.0,3.0,4.0
1367,2011,212,207,532,418,501,613,103,314,359,162,972,983,104,169,148,84,331,274,113,186,22,6.0,7.0,5.0,3.0
1367,2012,305,196,629,477,380,690,136,440,461,237,1283,1296,117,257,197,114,410,415,125,230,58,22.0,11.0,8.0,2.0
1367,2013,310,193,528,414,369,730,119,396,388,210,1033,1040,116,209,176,101,470,391,118,208,53,12.0,10.0,4.0,2.0
1367,2014,347,199,593,395,426,809,109,318,388,195,1008,1016,118,203,196,101,490,473,129,238,51,24.0,9.0,5.0,3.0
1367,2015,343,244,537,347,490,758,93,294,404,161,844,848,116,231,158,89,439,369,121,262,16,23.0,4.0,1.0,5.0
1367,2016,290,194,564,389,351,682,83,362,344,204,841,845,88,125,160,57,405,327,114,191,21,19.0,11.0,6.0,1.0
1367,2017,305,226,455,340,433,713,80,278,307,177,701,703,99,127,163,86,395,327,87,181,20,17.0,2.0,3.0,3.0
1367,2018,274,284,501,324,550,626,71,284,297,166,791,790,115,160,94,46,381,285,70,197,30,10.0,6.0,6.0,5.0
1367,2019,263,240,574,405,507,675,85,260,263,133,798,796,95,176,124,63,373,305,90,231,34,12.0,7.0,5.0,
1368,2010,239,170,537,383,262,627,147,336,229,211,724,726,75,173,143,94,348,377,74,110,26,7.0,4.0,4.0,6.0
1368,2011,245,152,505,336,322,571,91,332,288,171,671,683,80,158,133,67,345,388,91,181,15,12.0,5.0,,3.0
1368,2012,215,106,465,405,263,623,91,390,294,175,740,745,93,157,186,100,269,319,112,151,29,12.0,5.0,3.0,8.0
1368,2013,216,172,565,376,312,670,84,428,274,203,875,875,90,133,159,93,265,375,104,183,20,17.0,9.0,6.0,6.0
1368,2014,208,200,584,353,350,663,113,375,252,214,673,678,105,119,164,85,337,409,87,150,52,9.0,2.0,4.0,13.0
1368,2015,342,179,566,480,394,737,109,272,302,184,704,714,86,185,166,72,377,365,152,249,64,6.0,4.0,4.0,8.0
1368,2016,348,221,632,468,385,740,83,322,317,172,810,820,106,191,201,104,431,408,84,238,24,4.0,2.0,4.0,7.0
1368,2017,260,198,581,474,350,709,99,359,362,241,796,791,93,203,168,84,414,422,77,211,29,9.0,2.0,4.0,9.0
1368,2018,286,216,508,403,394,700,80,292,307,216,739,737,98,189,175,94,438,389,74,216,29,5.0,4.0,6.0,6.0
1368,2019,247,222,567,502,438,722,69,281,324,203,807,803,62,190,167,79,418,433,111,188,28,2.0,,4.0,2.0
1369,2010,266,159,635,452,310,658,71,382,315,173,1217,1221,94,164,198,96,306,416,134,226,11,8.0,4.0,2.0,5.0
1369,2011,330,151,658,451,304,735,109,385,331,180,933,950,108,135,248,123,367,473,123,217,24,11.0,7.0,4.0,7.0
1369,2012,334,170,556,381,285,681,99,350,333,186,929,931,102,140,172,72,417,345,110,211,45,15.0,3.0,3.0,6.0
1369,2013,275,240,577,396,371,834,148,372,291,216,865,867,107,159,145,88,478,405,122,174,71,6.0,5.0,18.0,3.0
1369,2014,339,198,615,411,361,794,132,349,338,260,886,892,97,208,198,93,489,501,132,194,86,18.0,3.0,12.0,7.0
1369,2015,239,175,562,359,345,650,122,356,322,183,814,815,94,192,161,75,337,378,106,171,69,11.0,4.0,11.0,7.0
1369,2016,204,135,490,385,323,655,42,442,306,251,852,861,88,194,175,82,319,363,69,179,31,13.0,8.0,4.0,4.0
1369,2017,230,248,611,385,425,687,57,389,266,254,1003,999,96,220,145,73,421,461,85,163,43,13.0,6.0,3.0,5.0
1369,2018,319,275,524,364,424,684,49,262,253,126,1049,1044,93,161,148,68,391,440,86,183,13,5.0,3.0,2.0,7.0
1369,2019,275,244,579,418,423,739,69,281,267,165,1046,1044,85,164,151,66,368,342,75,244,39,5.0,2.0,10.0,
1370,2010,422,164,725,548,328,778,59,464,464,252,1806,1810,116,288,259,147,376,563,123,299,36,7.0,2.0,12.0,8.0
1370,2011,393,175,676,541,403,717,60,383,450,179,1607,1612,112,259,195,108,358,447,129,346,4,7.0,2.0,4.0,8.0
1370,2012,305,180,536,375,372,669,78,308,340,182,1304,1305,87,209,116,65,342,294,95,251,41,4.0,1.0,11.0,6.0
1370,2013,308,174,576,524,366,762,88,298,397,160,1277,1278,116,216,156,89,405,308,104,287,51,20.0,31.0,4.0,6.0
1370,2014,249,215,622,387,414,659,89,250,365,159,1188,1193,80,170,159,125,370,368,126,258,54,18.0,21.0,11.0,4.0
1370,2015,250,213,541,439,351,762,47,280,296,145,837,839,98,171,162,95,434,378,123,234,64,16.0,4.0,8.0,3.0
1370,2016,248,185,561,464,336,738,48,359,337,197,998,1007,106,172,162,94,373,387,103,232,24,19.0,8.0,4.0,4.0
1370,2017,239,230,523,397,449,703,58,217,188,123,952,949,89,170,140,84,421,371,85,160,18,11.0,4.0,5.0,2.0
1370,2018,226,272,618,413,457,804,106,361,318,203,696,693,93,134,143,80,381,439,96,156,30,9.0,5.0,4.0,9.0
1370,2019,298,215,604,365,368,784,102,329,297,206,671,671,13,127,169,127,342,431,94,291,33,,,7.0,3.0
1371,2010,443,209,598,341,419,783,167,406,459,200,951,953,105,236,194,128,486,478,106,329,79,7.0,8.0,8.0,15.0
1371,2011,344,189,590,384,426,754,110,339,349,168,924,927,115,227,159,104,423,388,118,292,48,16.0,21.0,6.0,4.0
1371,2012,389,236,600,431,432,813,107,284,379,140,985,981,133,284,176,96,476,422,127,341,55,13.0,15.0,8.0,10.0
1371,2013,336,261,624,514,450,775,86,232,331,108,1045,1047,124,225,175,92,461,387,147,256,30,9.0,15.0,7.0,1.0
1371,2014,374,252,675,415,452,815,93,220,288,128,1043,1043,142,226,184,96,452,558,130,301,46,16.0,4.0,4.0,4.0
1371,2015,280,213,594,385,396,732,126,330,391,180,938,942,114,185,188,112,384,436,107,258,42,20.0,15.0,11.0,11.0
1371,2016,405,194,618,458,375,893,152,365,429,199,1092,1091,131,247,230,121,440,518,77,328,50,17.0,10.0,7.0,7.0
1371,2017,401,202,610,449,395,873,82,343,439,207,1144,1144,113,228,225,107,404,471,83,314,42,20.0,13.0,10.0,6.0
1371,2018,424,250,613,432,435,885,117,350,416,219,1074,1069,118,210,194,107,527,509,90,296,59,19.0,10.0,11.0,9.0
1371,2019,423,231,612,410,483,832,129,260,351,133,1074,1066,27,231,199,102,447,483,93,331,71,5.0,2.0,20.0,11.0
1372,2010,304,122,507,337,213,590,53,397,331,217,593,597,106,180,143,74,370,369,94,189,10,15.0,7.0,,2.0
1372,2011,229,97,440,354,212,548,27,336,286,229,508,509,101,157,112,50,358,319,87,154,6,13.0,5.0,1.0,4.0
1372,2012,240,92,471,378,238,657,76,376,305,228,684,681,91,176,168,96,379,335,90,141,32,23.0,9.0,3.0,1.0
1372,2013,273,110,447,354,225,688,103,333,299,185,518,524,55,198,188,95,415,344,123,177,69,17.0,10.0,5.0,
1372,2014,371,239,707,378,458,704,103,349,440,206,1401,1401,132,230,197,110,549,541,112,232,54,13.0,5.0,2.0,1.0
1372,2015,364,233,668,427,391,689,102,238,371,162,1307,1310,106,224,171,72,539,524,100,238,53,19.0,3.0,2.0,3.0
1372,2016,318,238,626,365,407,672,100,306,334,219,1164,1178,97,255,135,70,545,450,77,186,49,18.0,6.0,7.0,3.0
1372,2017,314,169,641,513,370,683,86,279,346,149,1085,1085,94,201,171,84,363,460,97,234,42,26.0,7.0,4.0,12.0
1372,2018,377,216,674,468,362,739,92,293,342,165,1157,1154,85,295,189,93,415,507,92,281,67,16.0,4.0,6.0,13.0
1372,2019,268,172,517,375,345,600,95,240,272,121,886,873,43,163,167,79,270,364,90,250,58,5.0,,8.0,2.0
1373,2010,407,160,471,418,338,868,119,442,442,276,555,559,126,298,229,132,486,534,52,311,63,24.0,12.0,15.0,2.0
1373,2011,320,151,492,420,311,728,114,454,423,218,597,600,132,199,161,97,366,411,121,269,34,13.0,11.0,9.0,2.0
1373,2012,350,146,430,437,330,766,106,311,353,160,382,385,124,180,164,103,391,393,134,312,38,24.0,18.0,3.0,7.0
1373,2013,305,185,497,490,364,732,88,304,349,127,601,608,137,180,178,103,331,418,133,295,26,16.0,8.0,1.0,11.0
1373,2014,489,163,833,508,336,889,175,411,515,201,1684,1686,147,217,220,131,499,639,149,473,24,7.0,10.0,2.0,16.0
1373,2015,408,152,646,389,306,628,111,305,395,160,1240,1238,123,233,184,101,411,516,103,367,18,10.0,6.0,4.0,17.0
1373,2016,478,215,715,546,370,907,155,302,455,179,1065,1072,124,210,202,120,492,586,89,374,42,15.0,8.0,9.0,9.0
1373,2017,427,166,610,431,352,784,125,260,373,167,963,960,128,182,183,101,408,515,87,360,29,19.0,7.0,7.0,10.0
1373,2018,284,220,641,483,380,792,104,363,354,213,1394,1394,119,153,179,115,355,442,100,285,22,13.0,5.0,5.0,1.0
1373,2019,280,288,467,323,561,720,93,228,253,159,1046,1045,77,190,141,75,415,299,79,205,36,9.0,8.0,5.0,1.0
1374,2010,216,168,487,384,300,641,68,313,280,202,839,841,102,158,156,86,290,422,103,129,37,13.0,6.0,7.0,2.0
1374,2011,282,238,519,436,377,652,90,212,198,128,960,973,136,190,121,66,428,372,99,142,36,4.0,6.0,3.0,8.0
1374,2012,194,227,508,381,446,604,68,236,225,146,1010,1013,115,203,138,68,348,345,100,146,22,2.0,5.0,1.0,6.0
1374,2013,258,115,560,467,211,737,134,475,345,247,567,576,117,218,148,83,374,494,98,216,81,17.0,4.0,4.0,5.0
1374,2014,389,174,691,493,285,931,165,450,402,250,1006,1013,130,282,234,119,561,579,103,242,106,18.0,13.0,11.0,4.0
1374,2015,280,142,534,407,249,828,133,388,369,248,808,813,125,228,198,97,510,520,76,204,113,26.0,19.0,21.0,3.0
1374,2016,308,194,471,372,268,787,137,352,396,206,639,646,120,182,153,87,528,409,49,218,124,26.0,20.0,11.0,10.0
1374,2017,256,286,503,377,419,918,117,345,416,225,567,570,146,200,190,121,567,485,55,214,122,25.0,29.0,15.0,10.0
1374,2018,228,281,536,383,460,744,99,310,365,201,624,625,121,244,156,83,474,384,76,219,79,25.0,23.0,9.0,7.0
1374,2019,264,263,511,351,509,766,123,316,375,220,758,757,14,189,149,79,441,374,73,200,84,2.0,1.0,25.0,6.0
1375,2010,253,151,562,431,294,710,107,450,376,223,770,769,118,169,153,81,349,443,127,227,41,21.0,12.0,4.0,5.0
1375,2011,239,146,470,364,300,589,124,367,343,199,676,683,91,177,174,92,311,402,100,190,31,10.0,12.0,7.0,7.0
1375,2012,262,129,466,436,252,658,130,316,414,180,740,741,113,134,157,78,304,397,100,268,46,18.0,20.0,6.0,5.0
1375,2013,235,165,549,461,345,709,141,337,378,178,802,814,117,197,183,94,305,519,101,249,56,13.0,6.0,6.0,5.0
1375,2014,209,222,570,349,443,691,110,286,330,164,794,798,97,134,150,94,315,405,73,227,27,7.0,3.0,6.0,1.0
1375,2015,277,194,550,447,396,772,116,337,328,201,707,715,126,140,180,97,328,501,101,237,33,8.0,4.0,7.0,4.0
1375,2016,313,200,627,457,426,785,125,328,361,151,775,774,95,207,197,121,323,461,84,293,53,11.0,8.0,14.0,12.0
1375,2017,268,182,517,331,379,595,96,222,261,119,700,698,78,186,160,88,329,353,62,223,44,10.0,7.0,8.0,9.0
1375,2018,265,238,576,447,499,803,107,218,280,118,778,776,108,156,162,92,361,442,81,246,57,11.0,3.0,16.0,8.0
1375,2019,354,264,612,432,449,744,124,242,270,109,757,757,81,181,197,104,428,422,102,260,69,4.0,2.0,9.0,1.0
1376,2010,211,211,530,372,438,650,185,464,397,278,983,991,106,263,158,106,303,361,95,165,73,27.0,17.0,13.0,3.0
1376,2011,153,207,559,402,455,703,186,527,441,278,940,946,118,208,142,97,327,338,110,122,86,17.0,19.0,14.0,9.0
1376,2012,171,204,561,396,421,587,151,444,383,224,882,886,124,212,120,90,309,321,130,147,70,20.0,11.0,1.0,5.0
1376,2013,229,192,638,491,406,702,111,492,436,276,1044,1046,129,164,175,118,392,437,105,148,23,23.0,11.0,2.0,5.0
1376,2014,237,195,771,485,321,734,128,511,468,269,1144,1151,131,214,216,142,416,598,113,220,39,25.0,29.0,7.0,3.0
1376,2015,238,177,616,409,411,743,124,435,388,222,1029,1028,125,197,154,103,416,483,106,189,37,30.0,11.0,5.0,5.0
1376,2016,314,208,654,448,380,870,143,458,453,253,1064,1064,133,217,228,166,445,587,71,256,54,26.0,17.0,11.0,2.0
1376,2017,304,238,735,467,475,848,132,532,451,274,1227,1234,123,282,228,162,449,601,83,214,57,15.0,11.0,10.0,
1376,2018,235,232,641,442,455,774,101,450,400,215,1104,1103,127,177,209,141,409,547,79,187,40,8.0,6.0,3.0,3.0
1376,2019,240,233,608,425,405,750,129,447,369,227,947,945,119,191,217,119,396,449,77,191,61,13.0,10.0,15.0,1.0
1377,2010,336,203,404,419,360,782,145,268,251,152,599,602,112,176,206,106,442,456,67,229,38,6.0,3.0,2.0,3.0
1377,2011,348,209,523,361,416,782,86,340,316,201,672,675,113,180,181,85,409,437,65,245,28,9.0,4.0,3.0,3.0
1377,2012,319,176,416,345,320,627,88,232,223,132,487,493,109,167,118,57,354,336,56,254,15,7.0,2.0,2.0,2.0
1377,2013,237,193,412,335,327,645,71,321,215,198,603,608,31,167,109,71,335,433,154,171,21,12.0,5.0,6.0,4.0
1377,2014,205,165,470,339,304,626,100,331,223,206,793,793,34,139,123,86,317,427,173,166,25,6.0,3.0,5.0,3.0
1377,2015,285,196,576,349,352,733,72,453,352,249,1016,1017,47,174,145,83,355,443,174,238,7,13.0,7.0,1.0,1.0
1377,2016,393,193,622,358,337,715,104,390,265,223,1095,1096,52,195,139,76,454,389,142,242,30,9.0,5.0,5.0,5.0
1377,2017,300,207,602,368,396,821,103,374,317,246,1035,1033,108,208,207,112,373,562,86,246,48,9.0,9.0,4.0,3.0
1377,2018,394,206,536,341,366,796,48,299,307,195,897,893,58,204,138,91,388,485,115,287,35,19.0,5.0,6.0,3.0
1377,2019,273,213,510,309,416,673,62,253,202,151,480,480,53,148,146,92,348,408,150,205,25,6.0,1.0,3.0,
1378,2010,314,124,554,402,322,760,113,385,370,200,899,917,120,200,218,116,370,538,107,225,87,19.0,7.0,11.0,1.0
1378,2011,275,159,630,496,365,765,122,346,403,178,1399,1408,124,162,169,75,407,463,132,277,92,7.0,2.0,9.0,4.0
1378,2012,291,162,538,471,358,819,125,378,361,202,1314,1325,142,196,142,75,404,413,144,212,79,9.0,3.0,11.0,1.0
1378,2013,229,190,482,338,418,681,104,329,331,138,964,967,120,193,129,71,351,338,130,243,76,14.0,9.0,19.0,5.0
1378,2014,340,97,565,411,279,768,118,318,353,181,1290,1298,112,186,215,111,402,501,117,366,128,5.0,9.0,6.0,3.0
1378,2015,291,134,587,419,300,707,146,318,328,228,815,825,110,177,169,97,345,323,110,309,56,10.0,4.0,10.0,9.0
1378,2016,316,133,588,484,332,858,176,376,413,222,943,949,133,150,180,95,331,404,83,345,85,18.0,9.0,16.0,6.0
1378,2017,290,174,577,489,329,724,115,309,328,184,874,873,115,183,154,79,365,339,98,315,61,7.0,4.0,10.0,7.0
1378,2018,265,207,545,449,366,756,76,304,309,183,783,783,140,163,136,66,379,405,98,303,49,3.0,1.0,9.0,3.0
1378,2019,345,214,670,501,440,766,99,205,424,95,903,903,93,248,310,154,419,549,91,332,72,1.0,,7.0,
1379,2010,139,136,556,361,287,714,91,512,385,318,612,613,114,151,160,76,270,456,108,131,39,10.0,7.0,7.0,6.0
1379,2011,161,148,566,348,269,707,103,506,382,370,573,581,120,157,166,79,327,503,93,109,47,5.0,,5.0,8.0
1379,2012,208,199,617,345,362,716,90,451,438,296,617,626,130,190,169,91,341,544,106,273,47,7.0,6.0,5.0,8.0
1379,2013,300,223,678,514,373,811,96,419,426,307,1400,1408,113,306,191,101,498,480,92,198,64,9.0,2.0,15.0,11.0
1379,2014,267,188,705,452,354,783,65,390,427,233,1487,1495,123,259,237,134,465,623,92,199,95,12.0,4.0,15.0,2.0
1379,2015,159,169,420,378,347,559,56,282,228,181,660,670,101,162,141,82,323,283,114,129,54,6.0,,9.0,7.0
1379,2016,139,241,508,361,431,637,58,276,211,171,892,896,96,143,129,64,322,353,82,110,13,,3.0,2.0,7.0
1379,2017,175,185,488,358,440,734,56,398,235,236,725,723,94,136,125,66,347,336,80,140,39,,2.0,2.0,1.0
1379,2018,234,225,465,294,434,659,52,337,210,240,590,588,105,199,123,74,422,339,85,182,31,12.0,2.0,,1.0
1379,2019,227,229,441,296,354,740,87,340,216,237,586,580,88,212,127,58,443,251,80,163,41,3.0,1.0,5.0,
1380,2010,245,127,467,462,344,643,111,382,299,170,559,560,93,159,178,105,325,336,116,222,40,9.0,,1.0,4.0
1380,2011,203,125,442,441,302,572,84,301,272,134,507,498,89,142,154,82,294,287,102,224,38,17.0,5.0,7.0,3.0
1380,2012,207,134,535,392,289,691,95,408,218,210,565,567,66,154,147,86,295,370,70,144,32,1.0,1.0,9.0,3.0
1380,2013,232,202,512,329,349,770,124,388,257,201,690,691,112,208,172,119,321,436,61,161,26,13.0,,6.0,2.0
1380,2014,351,170,637,405,322,764,144,343,327,121,793,793,83,161,201,122,354,393,61,213,54,12.0,7.0,14.0,6.0
1380,2015,266,132,633,413,300,751,123,457,354,238,599,592,105,211,207,117,302,441,56,221,38,11.0,2.0,3.0,6.0
1380,2016,319,185,640,361,363,815,105,460,327,260,597,599,102,234,193,115,331,476,33,206,27,18.0,11.0,6.0,9.0
1380,2017,274,130,544,381,292,675,89,379,335,200,691,697,121,147,167,98,294,428,46,198,33,24.0,8.0,7.0,5.0
1380,2018,245,161,588,418,324,796,114,508,392,260,1000,998,138,168,210,110,334,508,77,221,26,18.0,12.0,6.0,5.0
1380,2019,260,164,680,475,345,618,74,354,297,217,847,841,109,198,187,94,336,370,72,200,46,12.0,,6.0,1.0
1381,2010,204,115,550,496,221,650,99,389,268,245,541,541,103,152,125,75,290,382,104,170,14,9.0,8.0,,5.0
1381,2011,290,88,585,428,159,612,116,377,303,219,506,507,105,142,167,95,382,463,99,187,45,17.0,14.0,6.0,12.0
1381,2012,263,80,594,393,183,640,67,448,276,326,451,461,109,153,129,60,416,410,104,152,22,14.0,7.0,1.0,5.0
1381,2013,218,151,679,444,318,728,145,447,348,250,1121,1122,105,141,146,74,346,438,108,214,17,21.0,8.0,4.0,12.0
1381,2014,185,126,652,389,260,569,90,399,222,211,1406,1410,96,117,154,72,301,375,112,167,28,12.0,6.0,3.0,5.0
1381,2015,287,207,628,385,315,670,104,261,203,147,1587,1581,102,135,168,98,332,380,106,216,22,3.0,8.0,5.0,2.0
1381,2016,294,193,573,358,337,581,74,236,228,141,1247,1254,132,152,137,74,311,377,87,285,19,11.0,3.0,4.0,8.0
1381,2017,293,279,758,420,489,753,102,305,354,152,1248,1237,156,171,177,97,355,561,83,309,23,8.0,8.0,8.0,7.0
1381,2018,300,238,656,382,422,756,90,291,242,196,1170,1156,151,143,154,93,349,466,60,272,28,8.0,3.0,4.0,8.0
1381,2019,353,232,637,419,446,822,96,222,245,126,1179,1176,143,159,184,94,354,466,59,296,34,9.0,,4.0,
1382,2010,277,155,564,421,292,702,111,373,328,219,683,691,121,166,169,82,420,384,99,187,74,19.0,15.0,6.0,3.0
1382,2011,290,169,561,459,312,770,106,385,339,231,577,578,143,156,186,97,398,499,124,171,45,9.0,3.0,17.0,7.0
